Gene ORF Names	Gene Common Names	Gene Function	Is Regulator?	YeastL51_[air+Hap1-]_rep1	YeastL51_[air+Hap1-]_rep2	YeastL51_[air+Hap1-]_rep3	YeastL51_[anaerobic_Hap1+]_1.5hrs_rep1	YeastL51_[anaerobic_Hap1+]_1.5hrs_rep2	YeastL51_[anaerobic_Hap1+]_1.5hrs_rep3	YeastL51_[air+Hap1+Co+]_rep1	YeastL51_[air+Hap1+Co+]_rep2	YeastL51_[air+Hap1+Co+]_rep3	YeastL51_[anaerobic_Hap1+]_6hrs_rep1	YeastL51_[anaerobic_Hap1+]_6hrs_rep2	YeastL51_[anaerobic_Hap1+]_6hrs_rep3	YeastL51_[anaerobic_Hap1-]_6hrs_rep1	YeastL51_[anaerobic_Hap1-]_6hrs_rep2	YeastL51_[anaerobic_Hap1-]_6hrs_rep3	YeastMHY100_[Heme-]_rep1	YeastMHY100_[Heme-]_rep2	YeastMHY100_[Heme-]_rep3
YKR093W	PTR2	peptide transporter activity	FALSE	-0.40987626	-0.160500984	0.229859118	-2.118354781	-2.105549344	0.220797268	1.085525418	-0.084803245	-0.011731605	0.018267018	-0.420476924	1.667116377	-0.828586161	-0.911066742	0.947901771	0.302229024	1.032585766	0.78747899
YKR094C	RPL40B|CEP52B|UB12|UBI2	structural constituent of ribosome*	FALSE	0.002200196	1.25350333	0.018836725	-0.039180379	0.360273309	-0.247425395	-0.145626171	1.539459709	0.054614715	-0.264859882	0.828755134	-0.040771075	-0.088450114	0.612518799	-0.381767177	-0.013799247	-0.959788349	-0.32233362
YKR095W	MLP1|MPL1	ribonucleoprotein binding	FALSE	-0.163824937	-0.574334923	0.498780285	0.448810424	0.735025159	0.250684167	-0.275273744	0.193004338	-0.026279196	-1.180308108	-1.063546387	-0.093985093	-1.035291862	-1.119308058	-0.429980614	-0.25073949	-0.497348078	0.077724533
YKR095W-A	PCC1	molecular function unknown	FALSE	0.287642195	0.422731702	0.788285023	-0.199677643	-0.896186567	0.805399865	-0.270583723	1.805963257	-0.528445744	0.34182011	1.038804298	-0.326124727	-0.173422233	0.838078106	-0.693935802	0	0	0
YKR096W	YKR096W	molecular function unknown	FALSE	-0.231119268	0.470182259	0.136193537	0.677647396	1.689007174	0.391331805	0.295532163	0.905906526	-0.030468599	-0.432683741	-0.264910471	0.344879006	-0.152173575	-0.229502386	-0.395542313	0.219946728	-0.428437563	-0.09454331
YKR097W	PCK1|JPM2|PPC1	phosphoenolpyruvate carboxykinase (ATP) activity	FALSE	0.274913286	-0.684207363	0.222089398	-0.316475526	-1.28747739	0.200251262	-0.179788024	-2.235860801	-0.592498642	1.344592062	-0.016927702	-0.543602409	1.503359921	0.097127138	0.565002348	0.566931449	0.291483594	0.304008381
YKR098C	UBP11	ubiquitin-specific protease activity	FALSE	-0.202102509	-0.448120946	0.06090162	-0.181769478	-0.333646944	0.275082367	-0.15001153	-0.934155161	-0.290095329	0.10171074	-0.046728255	-0.014041686	0.106594198	-0.10573946	-0.263339506	0.318705651	-1.181216953	-0.202252001
YKR099W	BAS1	RNA polymerase II transcription factor activity	TRUE	-0.237411456	-0.087234018	0.076694674	1.04357941	1.339478834	-0.323134814	0.191445555	0.456182429	0.063808312	-0.678161696	-0.160011462	-0.06400973	-0.060696195	-0.086538037	-0.194641043	0.64142919	-0.216240542	-0.125901954
YKR100C	SKG1|YKR099C-A	molecular function unknown	FALSE	0.189263812	-0.53832366	0.19326594	0.113682725	-0.225778407	0.035027254	0.037377229	-1.766296459	-0.296272255	-0.710828411	-0.994049501	-0.538971419	0.520398744	-0.941138944	-0.857453302	-0.46287308	0.079427077	-0.266272181
YKR101W	SIR1	DNA binding*	FALSE	-0.132999278	-0.282982182	0.005479714	0.457038679	-0.368299744	1.041730142	0.486776091	1.237852728	-0.201848172	0.165537907	-0.172406951	-0.632688122	-0.763545608	-0.359695989	-0.127122707	-0.449708428	0.459203736	-0.193989397
YKR102W	FLO10	mannose binding	FALSE	0.001403405	-0.349567734	0.195677569	-0.41253563	-0.701648035	-0.104782587	-0.012988679	-1.866073795	0.121483533	0.477822276	-0.305541711	0.854108229	0.588983938	-0.409283123	0.922545854	-0.064397938	0.630784583	0.35206306
YKR103W	NFT1	"ATPase activity, coupled to transmembrane movement of substances"	FALSE	-0.066629195	0.983447565	0.024680977	-0.094353129	1.041552484	0.445947647	-0.005213661	0.573974865	-0.343006384	0.590775326	1.360826891	-0.464672806	0.369142221	0.436363467	-0.956099899	0.296893731	-0.189725367	0.248365602
YKR104W	YKR104W	"ATPase activity, coupled to transmembrane movement of substances"	FALSE	-0.144632444	1.825236524	0.185681435	-0.258918475	2.177178429	0.123835709	-0.060806555	1.536965602	-0.698336793	0.332684008	1.723368649	-0.495841477	0.070442305	1.351554669	-1.395434596	-0.111909015	0.285217198	0.212898924
YKR105C	YKR105C	molecular function unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.191967208	0.656944808	0.507752729
YKR106W	YKR106W	transporter activity	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.381756118	0.353356975	0.519031097
YLL001W	DNM1	GTPase activity	FALSE	0.060081244	0.500631504	-0.124781242	-0.392203457	-0.464993137	-0.100408211	-0.190436833	0.480774487	-0.624861036	-0.7165079	-0.193889987	-0.876894592	-0.322279521	-0.058484651	-1.614570852	0.283052584	-0.938915034	0.005349721
YLL002W	RTT109|KIM2|REM50	molecular function unknown	FALSE	0.064486158	-0.879523556	0.173619757	-0.507773784	-1.032811477	0.109847935	-0.213698361	-2.165019227	-0.378901211	-0.859859931	-1.863357443	0.007149023	0.018282005	-1.931935224	-0.782278172	0.71282271	0.460403355	0.137328318
YLL003W	SFI1	molecular function unknown	FALSE	0.027273075	-0.055610044	0.150778105	0.183091014	0.533427349	0.021306417	0.418052568	1.02668046	-0.289675782	-0.28327259	-0.179155368	-0.751600979	-0.367716673	0.423022873	-0.264894968	0.452977472	0.291349067	0.229791504
YLL004W	ORC3	DNA replication origin binding	FALSE	-0.145265366	1.097135634	-0.00417164	-0.119287762	0.31065453	-0.087757071	-0.216819993	1.668886948	-0.130342584	-0.470461769	0.569446625	-1.423427221	-1.01170973	0.498558062	-1.64903472	0.051663251	-0.871306797	-0.953189255
YLL005C	SPO75	molecular function unknown	FALSE	-0.619885899	0.149830278	-0.258330693	-0.674134433	-0.099099425	-0.411936019	0.471786414	0.234752427	0.376457258	-0.628758234	0.63050126	0.533109823	0.622380397	0.534436795	0.309825363	0.280781136	0.234511226	0.142551647
YLL006W	MMM1|YME6	molecular function unknown	FALSE	0.098921046	-0.155738592	-0.070418906	-0.044373741	-0.396152623	0.410796428	0.45895428	-0.206847163	-0.42376093	0.146022929	0.246236268	-0.20937452	0.369860272	0.224084001	-0.677513247	0.395835425	-0.453714926	-0.094594257
YLL006W-A	YLL006W-A	molecular function unknown	FALSE	-0.407366151	-0.679060485	-0.025692777	-0.228350779	-0.426037885	-0.245109011	-0.35238814	-1.140322403	0.48032304	-0.40271715	-0.830369028	0.34482305	-0.226396739	-0.729515749	0.498413984	0	0	0
YLL007C	YLL007C	molecular function unknown	FALSE	0.390526106	1.164105813	0.203359957	0.081788133	0.497414313	0.207906204	0.369625186	0.970420835	-0.314497553	-0.347710797	-0.101831568	-0.252580229	-0.100667857	0.101601814	-0.777352306	0.258028126	0.240453371	-0.095411835
YLL008W	DRS1	ATP-dependent RNA helicase activity	FALSE	-0.019081563	-0.07168873	0.09908619	1.019077436	1.445697277	-0.674097528	-0.272265395	0.053675039	-0.094797549	-1.926596425	-1.344930264	-0.911760632	-0.882563044	-1.440273025	-2.326701125	-0.287798056	-0.502338956	-0.670736076
YLL009C	COX17	thioredoxin peroxidase activity*	FALSE	0.120999248	0.253687579	0.005194501	-1.027968492	-0.693878487	0.750844641	-0.982091263	2.744347803	-0.995888924	-0.107555767	-0.050184016	-1.627677504	-1.660931026	0.07734334	-1.656077453	-1.319442224	-2.499683123	-1.953773591
YLL010C	PSR1	phosphoprotein phosphatase activity	TRUE	-0.0500492	-0.811240771	0.088780571	0.940105276	0.267701537	0.130800929	0.160530923	-2.208423189	-0.427905272	-0.643180879	-1.021330588	0.076206701	0.347956886	-0.899973533	-0.580960856	-0.344627257	0.733347196	-0.215168817
YLL011W	SOF1	snoRNA binding	FALSE	0.0787729	-0.520227279	0.211141498	0.4272925	0.177055334	-0.473357903	-0.483431482	-0.193472772	0.06115644	-1.322635213	-0.876123535	-0.736806656	-1.727248059	-0.933859672	-2.03545672	-0.480599898	-1.415536895	-0.66203316
YLL012W	YEH1	sterol esterase activity	FALSE	-0.080296073	-0.56600436	-0.226481613	0.944659339	0.582459509	0.154590255	0.375590544	-0.477581624	-0.438827066	-0.102900416	-0.30355398	-0.273750263	0.505113859	-0.266391273	-0.153559398	-1.570361114	-1.384913723	-1.01175052
YLL013C	PUF3	mRNA binding	FALSE	-0.251564831	0.686420975	0.257052584	1.053629207	1.802242949	-0.148703958	0.466165435	-0.045110183	-0.269086897	-0.991588158	-0.08462989	-1.013049257	0.375775882	0.108510664	-1.803894838	-0.148834612	0.043114797	0.003347977
YLL014W	YLL014W	molecular function unknown	FALSE	0.02846622	2.428777082	-0.088685904	-0.806763574	0.132816162	0.032050518	-0.3383024	4.651001143	-0.5266441	0.073858447	2.287742993	-1.563223444	-0.852385331	2.155702899	-1.531784077	-0.290464562	-2.078001534	-0.940117045
YLL015W	BPT1	bilirubin transporter activity*	FALSE	-0.093511884	2.720127426	0.183641937	-0.417386092	2.694732734	0.387689021	0.26063492	3.117859446	-0.270424834	-0.271145938	1.904154839	-0.454772543	0.160458499	2.109650907	-0.713890661	-0.244730253	-0.503671226	-0.170869706
YLL016W	YLL016W	Ras guanyl-nucleotide exchange factor activity	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212563819	-0.266317646	-0.174321787
YLL017W	YLL017W	Ras guanyl-nucleotide exchange factor activity	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047869366	0.33285747	0.494891815
YLL018C	DPS1|AspRS	RNA binding*	FALSE	0.06489666	-0.272827616	0.090431971	0.395691694	0.195002325	0.035559079	0.244705586	-0.72606992	-0.260486968	-0.132075472	-0.334537532	0.083805069	0.284746472	-0.282421728	-0.502640731	0.22276858	0.38900054	-0.077376652
YLL018C-A	COX19	metal ion transporter activity	FALSE	0.035471682	-0.530338185	0.032178363	0.844520612	0.774331108	0.369886102	0.496950402	-1.233880326	-0.324151582	-0.701460255	-0.72341699	-0.271658631	0.592793798	-0.940922548	-1.277866562	-0.334303175	0.41064811	0.112204665
YLL019C	KNS1|L124	protein serine/threonine kinase activity*	TRUE	-0.195576969	0.30637922	-0.091404949	0.050110993	0.675723059	0.586781671	-0.097914609	-0.701454825	-0.484789677	0.072223495	0.046882222	0.257082606	0.497636147	0.015884329	-0.144425435	-0.676589602	0.365161306	-0.085151787
YLL020C	YLL020C	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.78557089	-0.100348864	-0.329030722
YLL021W	SPA2|FUS6|PEA1	cytoskeletal regulatory protein binding	FALSE	-0.083115451	0.934785623	0.537081093	1.198303037	2.273844541	0.158636112	0.060674973	0.311638892	-0.469131283	-1.862913825	-1.084177989	-0.063851143	-0.781873529	-1.480449312	-2.881140552	-0.080264238	-0.554057714	-0.662314043
YLL022C	HIF1	molecular function unknown	FALSE	-0.260267938	-0.578442114	0.187814622	0.350015056	0.283270129	0.307888609	-0.128186565	-1.082724495	-0.266805713	-1.496476065	-1.666380105	-0.280772121	-0.38846405	-1.866976881	-1.070378596	0.111114941	0.632461226	-0.126060335
YLL023C	YLL023C	molecular function unknown	FALSE	-0.243740665	-0.568834806	-0.093053878	-1.387920794	-1.365783262	-0.040487442	-0.102801078	-1.179826185	-0.280869801	-0.200041279	-0.713321254	0.446288941	-0.137558033	-0.597306813	0.260463069	-0.07560189	0.530370738	0.033245608
YLL024C	SSA2	ATP binding	FALSE	0.116565129	0.333967278	0.165620216	0.192531433	0.723219666	-0.021574621	-0.026478657	0.400365184	-0.092137571	0.107947697	0.479708908	0.090855519	0.118609037	0.302237357	-0.274384163	0.710413163	0.318708872	-0.61476195
YLL025W	YLL025W	molecular function unknown	FALSE	0.05225321	-0.723647752	-0.167831576	-0.179072041	-0.716007099	-0.145042613	0.192080525	-0.785799268	0.052950428	2.816466503	1.281537119	0.216763701	1.761508909	0.842447048	1.688147481	0.834173066	0.83100785	0.383845812
YLL026W	HSP104	chaperone binding*	FALSE	0.29733613	0.550773405	0.762396667	-0.633573549	-0.492553107	1.075558687	-0.907726818	-0.76795991	-0.941717339	0.671345834	0.284107904	1.417399543	0.721592352	0.565310514	0.845475113	0.049768992	0.268624131	-0.012214778
YLL027W	ISA1	molecular function unknown	FALSE	0.167602924	0.206134785	-0.001418432	0.391497574	-0.058117607	-0.161952571	-0.071860381	-0.315918434	-0.25993698	-0.084997081	0.024680745	-0.162337116	0.389269666	0.148175444	-0.153479702	-0.311384642	0.364768982	-0.489058151
YLL028W	TPO1	spermine transporter activity*	FALSE	-0.112145862	0.100477187	0.021891243	-0.593319663	-0.189225321	-0.443466323	-0.163896965	-0.937009169	-0.353789353	-0.799181691	-0.496596164	-0.611563301	-0.559450712	-0.448113706	-1.180097083	-0.221341537	-0.165975959	-0.204867681
YLL029W	YLL029W	molecular function unknown	FALSE	-0.079465518	-0.637456255	-0.045813517	0.60065199	0.713047013	0.375263029	0.016896168	-0.958457792	-0.1293188	-0.803802549	-1.206787268	-0.080591036	0.120966167	-1.140464078	-0.810470355	-0.186352902	0.214582813	-0.116122109
YLL030C	YLL030C	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145333168	0.649806512	0.440004224
YLL031C	GPI13|MPC1	"transferase activity, transferring phosphorus-containing groups"	FALSE	0.104999067	1.329259653	-0.09138435	-0.40745379	1.101572839	0.185558908	0.462682118	1.575010237	-0.279296589	0.625784536	1.347148251	-0.025448354	0.040308639	1.158758913	-0.271505979	0.337794413	-0.021188948	-0.299345245
YLL032C	YLL032C	molecular function unknown	FALSE	-0.079165451	0.097826007	0.084488369	0.703846354	0.833251076	0.105194886	0.250448776	1.033967491	-0.131452443	-0.835322883	0.182373574	-0.126201212	-0.374221843	-0.132896752	-0.970654863	0.065772916	0.271790169	0.236290892
YLL033W	YLL033W	molecular function unknown	FALSE	0.199749681	0.135998415	-0.113022664	-0.412875564	-0.520552088	0.053551056	-0.095798315	0.872042896	-0.124456069	0.182982981	-0.364100341	-0.602417067	-0.191572143	-0.15353692	-0.635943516	0.04826844	-0.465300089	-0.04379621
YLL034C	RIX7	ATPase activity*	FALSE	-0.113254413	0.262566632	0.162283091	1.017871342	1.33695003	-0.532772058	0.085824903	0.646141206	0.114636412	-1.311915176	-0.783715577	-0.803850382	-0.809063982	-0.731134	-1.915416902	0.559818349	-0.292094288	-0.378853524
YLL035W	GRC3	molecular function unknown	FALSE	-0.098147513	-0.651877072	-0.080436482	0.655329217	0.616191744	-0.47077522	0.190193691	-0.886367426	0.118078237	-0.455283626	-0.512636857	0.140525952	0.568451904	-0.300599173	-0.252073371	0.29335542	0.150997794	0.05350152
YLL036C	PRP19|PSO4	"RNA splicing factor activity, transesterification mechanism"	FALSE	0.101304955	-0.460549611	0.120893685	0.748933286	0.701750459	-0.161870728	-0.070141177	-1.259313769	-0.338596939	-0.4520604	-0.823788586	-0.204538756	0.570109791	-0.641857132	-0.450687456	0.281988193	0.656589728	-0.226279094
YLL037W	YLL037W	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.087639396	0.583111107	0.273209711
YLL038C	ENT4	clathrin binding	FALSE	-0.045313548	-0.693219084	0.245127568	0.650044361	0.331541546	-0.362248637	-0.194619813	-1.889284736	-0.352473211	-0.850344176	-1.143031469	-0.724982637	0.013680466	-1.161098004	-0.607635251	0.130296434	0.590576963	0.493595831
YLL039C	UBI4|SCD2|UB14	protein tag*	FALSE	0.075412331	1.042634689	0.233476	-0.491467828	0.634561304	0.6385553	0.022952395	0.283773218	-0.574846368	1.023068012	1.619041555	0.812949684	1.058519303	1.582490002	1.432935841	-0.470332085	0.299832358	0.338463867
YLL040C	VPS13|SOI1|VPT2	molecular function unknown	FALSE	-0.327669989	0.194346484	0.314182571	0.092865736	0.422018841	0.649858525	0.215800099	0.002802413	-0.243272339	-0.201055411	-0.076370494	0.746279053	0.69281624	0.225293157	0.171549883	-0.199438155	0.051782424	-0.006705385
YLL041C	SDH2|ACN17	succinate dehydrogenase (ubiquinone) activity	FALSE	-0.516703853	0.047549049	-0.560188794	-1.916351614	-1.884691135	0.286068141	-0.253791967	-0.15431411	-1.325918258	0.046246164	-0.210477178	-0.205748762	-0.287048612	-0.147815736	-0.580414048	-1.093314046	-0.692603912	-0.261921509
YLL042C	ATG10|APG10	ubiquitin-like conjugating enzyme activity	FALSE	0.193536879	-0.251174892	-0.004912998	-0.882245157	-1.138315408	0.33571408	-0.179584464	-0.232889003	-0.427656416	0.49452908	-0.066346088	-0.575199537	0.348033079	-0.085925646	0.636473168	-0.180963542	0.001269285	0.040988227
YLL043W	FPS1	transporter activity*	FALSE	0.165897009	0.440189905	0.189262953	0.603649087	0.902590729	0.113168657	0.15342946	-0.348613801	-0.177153328	-0.056664437	0.056438928	0.205902464	0.390711634	0.001735609	-0.439680509	-0.284653923	0.122888592	-0.226420163
YLL044W	YLL044W	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067112914	0.21318933	0.687684353
YLL045C	RPL8B|KRB1|SCL41	structural constituent of ribosome	FALSE	-0.008681901	-0.111217446	0.026029256	0.138910548	0.081263754	-0.128781851	-0.015133488	-0.245721391	0.012726772	-0.169023829	-0.139672369	0.024938159	0.105560483	-0.121110808	-0.110737677	0.062785241	-0.023624515	-0.073065555
YLL046C	RNP1	RNA binding	FALSE	-0.416470087	-0.331653149	-0.31327259	-0.093198646	0.157578186	-0.358217301	-0.049272587	-0.569475308	0.249460538	0.502615933	-0.216608118	0.491192319	0.013116661	-0.106503525	0.799743237	0.575231655	0.701476157	0.844672255
YLL047W	YLL047W	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009240689	0.567595151	0.468118104
YLL048C	YBT1|BAT1	"ATPase activity, coupled to transmembrane movement of substances*"	FALSE	-0.12746287	1.270031528	0.209646713	-0.037552084	1.334918957	-0.059921943	0.066728491	1.248031541	-0.240790401	-0.370880745	0.780755109	-0.462367116	-0.328213686	0.454144403	-1.125869	0.339762054	-0.274627312	-0.210172628
YLL049W	YLL049W	molecular function unknown	FALSE	0.509752607	2.728600679	0.133896769	-1.011858413	0.19155177	0.406635256	-0.173323913	2.793183275	-0.319454736	0.049157686	2.322168016	-1.08819513	0.475644515	1.923166622	-0.420182455	-0.284621232	-0.626567227	-0.064300797
YLL050C	COF1	protein binding	FALSE	0.04817587	0.23942578	0.060651178	-0.269826807	-0.030445232	0.092739507	-0.20452345	0.181873048	-0.158098381	-0.01275676	0.184175177	0.099101815	0.178145533	0.189940825	-0.007194031	-0.117592819	-0.036637008	0.0686168
YLL051C	FRE6	ferric-chelate reductase activity	FALSE	0.021977304	-0.359738775	-0.084806873	-1.073213446	-1.108649575	-0.217369155	-0.036064631	-0.942787331	-0.331980323	-0.11833096	-0.607839594	-0.238654456	-0.047832812	-0.515295915	-0.389597219	0.013824198	0.43694045	0.178074632
YLL052C	AQY2	water channel activity	FALSE	-0.017896525	-1.090933093	-0.458764764	-1.180064211	-1.641957969	-0.313103547	0.449314435	-1.339271011	-0.628033679	-0.424848359	-1.395993338	-0.164563341	-0.517630007	-1.447430127	-0.890302486	-0.330576011	0.420870685	0.24112618
YLL053C	YLL053C	molecular function unknown	FALSE	-0.26765743	-1.130006547	-0.470849662	-1.56043479	-1.837943455	-0.64245632	-0.050557264	-1.388940843	-0.858179778	-0.658655508	-1.214812169	-0.192264974	-0.829170348	-1.310028124	-1.126845556	-0.576539301	0.38708933	0.253898601
YLL054C	YLL054C	transcriptional activator activity	TRUE	-0.122486961	1.213267718	-0.240812074	-0.346131865	0.571018923	0.157753813	0.198520696	1.786162521	-0.214959259	-0.428008947	0.693469418	-0.720139643	-0.012698851	0.569372429	-1.205324911	-0.077005378	-0.130675691	0.059107061
YLL055W	YLL055W	ion transporter activity	FALSE	0.266372757	-0.75525832	0.328370133	-0.359736676	-1.040168248	0.174900835	0.261084351	-1.591937276	-0.348377214	0.715699027	-0.331937607	-0.184118174	1.160488056	-0.431654622	-0.18647436	0.535419944	0.828640753	0.738564544
YLL056C	YLL056C	molecular function unknown	FALSE	0.466631703	0.362081122	0.220938726	0.213953084	0.512256025	0.361068536	0.290968394	-0.463728804	-0.258835984	1.222730561	0.686269608	0.005984577	1.113519501	0.697061671	0.414083699	0.399061143	0.449014206	0.130331719
YLL057C	JLP1	sulfonate dioxygenase activity	FALSE	0.234261147	-0.004382548	0.04699861	-0.275240873	-0.186017923	0.081890179	0.235020903	0.143472219	-0.315521276	-0.104548432	0.374476138	-0.556226757	-0.041690757	0.130681091	-0.319603894	0.097670199	0.121197766	-0.029458891
YLL058W	YLL058W	cystathionine gamma-synthase activity	FALSE	0.682186139	0.609853874	0.430371106	-0.275957824	-0.900632091	0.695804902	0.417350784	-0.550987966	-0.351036567	1.775624907	1.272097708	0.431729798	1.996473919	1.245173445	1.409011047	0.642391486	0.579969572	-0.115041639
YLL059C	YLL059C	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.188641742	0.361133375	0.07443785
YLL060C	GTT2	glutathione transferase activity	FALSE	0.09833489	0.633408536	-0.127601741	0.740649259	0.960701786	0.426265831	0.465997485	0.466882369	-0.791124977	0.274599788	0.501127438	-0.422021487	0.394236171	0.610766368	-0.982002003	-0.110712833	0.12087047	-0.046121805
YLL061W	MMP1	S-methylmethionine transporter activity	FALSE	0.536802973	0.374275746	0.720138409	-0.91035847	-0.611144327	-0.429077998	-0.195032921	-1.397241473	-0.593083303	-0.295363673	-0.313932558	-1.242011946	-0.593044198	-0.945255418	-0.961365763	0.085945862	-0.293618396	-0.282600483
YLL062C	MHT1	homocysteine S-methyltransferase activity	FALSE	-0.211014064	0.287034299	0.243940078	-0.696988771	-0.11005598	0.243261092	-0.674744244	-0.086105133	0.46843227	-0.197963821	-0.13896967	0.147541755	-0.272300046	0.087852218	1.072335101	0.258906995	0.322911402	0.51413766
